[SECTION];metadata
key;value
schema_version;1
name;Мой проект
task_number;
description;
status;draft

[SECTION];objects
type;name;sort_order;params;results;is_valid;validation_errors
Шар. бак №26;3;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 30.074}";"{""current"": 0.2, ""voltage"": 220.0, ""total_power"": 44.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-40""}"
Труба DN108 №54;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 62.1, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 40.155}";"{""current"": 15.525, ""voltage"": 220.0, ""total_power"": 3415.5, ""cable_length"": 68.31, ""selected_cable"": ""ТЛТ-50""}"
Труба DN325 №58;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 278.1, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -40.0, ""process_temperature"": 50.0, ""required_power_per_meter"": 36.835}";"{""current"": 69.525, ""voltage"": 220.0, ""total_power"": 15295.5, ""cable_length"": 305.91, ""selected_cable"": ""ТЛТ-50""}"
Цил. бак №3;3;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 18.71}";"{""current"": 0.5, ""voltage"": 220.0, ""total_power"": 110.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-25""}"
Прям. бак №7;3;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -20.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 29.244}";"{""current"": 0.8, ""voltage"": 220.0, ""total_power"": 176.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-40""}"
Прям. бак №15;3;self_regulating;ТЛТ-20;"{""cable_mark"": null, ""pipe_length"": 3.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 15.413}";"{""current"": 0.3, ""voltage"": 220.0, ""total_power"": 66.0, ""cable_length"": 3.3, ""selected_cable"": ""ТЛТ-20""}"
Цил. бак №24;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 6.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 0.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 41.773}";"{""current"": 1.5, ""voltage"": 220.0, ""total_power"": 330.0, ""cable_length"": 6.6, ""selected_cable"": ""ТЛТ-50""}"
Прям. бак №19;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 43.086}";"{""current"": 1.0, ""voltage"": 220.0, ""total_power"": 220.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-50""}"
Цил. бак №5;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 5.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 37.554}";"{""current"": 1.25, ""voltage"": 220.0, ""total_power"": 275.0, ""cable_length"": 5.5, ""selected_cable"": ""ТЛТ-50""}"
Прям. бак №14;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 2.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -20.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 36.99}";"{""current"": 0.5, ""voltage"": 220.0, ""total_power"": 110.0, ""cable_length"": 2.2, ""selected_cable"": ""ТЛТ-50""}"
Цил. бак №23;3;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 3.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -40.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 41.4}";"{""current"": 0.75, ""voltage"": 220.0, ""total_power"": 165.0, ""cable_length"": 3.3, ""selected_cable"": ""ТЛТ-50""}"
Цил. бак №29;3;self_regulating;ТЛТ-30;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -30.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 25.161}";"{""current"": 0.6, ""voltage"": 220.0, ""total_power"": 132.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-30""}"
